task,disease_label,rep,fold,view,SampleKey,y_true,cell_id,attn_weight,attn_rank,n_cells,CellType,Batch
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell32_A,0.0111863807027995,26,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell13_B,0.0103173077421109,27,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell18_B,0.0100815425045619,28,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell1_A,0.0098103050533231,29,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell9_C,0.0091487102700492,30,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell13_C,0.0090717373917347,31,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell41_C,0.0076713011380395,32,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell5_C,0.0072930482053251,33,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell16_C,0.0069110210879336,34,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell34_C,0.0059116104662057,35,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell6_C,0.0057238362802066,36,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell20_B,0.0057169216758551,37,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell8_C,0.0047319796157681,38,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell33_C,0.0045423837628403,39,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell14_B,0.004119899062092,40,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell20_A,0.0034575042727385,41,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell3_B,0.0033649452457104,42,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell26_A,0.0033555689230005,43,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell28_C,0.0031284945547567,44,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell8_B,0.0031197487374203,45,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell24_C,0.0026339711226202,46,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell30_B,0.0022059364379023,47,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell23_C,0.0018772923804409,48,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell4_B,0.0018382734576096,49,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell31_B,0.0017231504639976,50,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell6_A,0.0016346091624961,51,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell26_B,0.0015185534493396,52,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell27_C,0.0015038812773039,53,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell22_A,0.0014247596050114,54,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell27_B,0.0014162190278843,55,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell30_C,0.0012450462486052,56,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell3_C,0.0011422451181317,57,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell22_C,0.0010642317196864,58,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell15_C,0.0010314268138103,59,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell16_A,0.0009641601210152,60,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell36_C,0.0009263685066958,61,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell5_B,0.0008969454658681,62,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell31_C,0.0008541394362593,63,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell15_A,0.0008534322131898,64,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell32_C,0.0008134976256584,65,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell24_A,0.0007891866725737,66,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell10_C,0.0007032787438201,67,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell12_C,0.0006837404696127,68,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell19_B,0.0006760453587478,69,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell18_A,0.0006703031148771,70,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell25_C,0.0006205324223292,71,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell37_C,0.0006057012269663,72,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell1_B,0.000536550468631,73,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell11_B,0.0004849294418818,74,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell17_C,0.0004792693581234,75,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell18_C,0.000475378641711,76,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell38_C,0.0004736738848675,77,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell29_B,0.0004458521949752,78,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell4_C,0.0004247818078441,79,95,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell27_A,0.0004021392900229,80,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell31_A,0.0003948975295182,81,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell30_A,0.0003593927195389,82,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell21_B,0.0003541450661556,83,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell10_B,0.0003356812762487,84,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell11_A,0.0003049465840097,85,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell25_A,0.0002850575213391,86,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell7_B,0.0002529474403009,87,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell17_A,0.0002492296006388,88,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell15_B,0.0002403382204967,89,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell22_B,0.0002370509574478,90,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell25_B,0.0002294878615558,91,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell12_B,0.0002161936540082,92,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell23_B,0.0002103592965156,93,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell23_A,0.0001921628689432,94,95,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S10,0,S10_Cell28_B,0.000179306222928,95,95,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell14_C,0.0668785473987314,1,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell17_A,0.0593544066463981,2,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell27_C,0.0507580304069386,3,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell42_C,0.0495066978497803,4,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell12_C,0.047120429439706,5,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell27_A,0.0466288773473784,6,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell25_A,0.0440432164841798,7,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell24_A,0.0386509291468967,8,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell1_C,0.0374318389797278,9,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell37_C,0.0370199373253392,10,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell16_A,0.0355346155414193,11,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell34_C,0.0354449254453611,12,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell22_A,0.0295327626314535,13,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell31_A,0.0273890236768006,14,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell41_C,0.0256575533176587,15,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell4_C,0.0252501480890029,16,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell3_C,0.0242525134084315,17,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell32_C,0.0235157235744292,18,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell5_C,0.0205543187272334,19,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell13_C,0.0197783686386305,20,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell31_C,0.0195259392234867,21,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell20_C,0.016609129829851,22,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell8_A,0.0131834531932613,23,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell25_C,0.0130882096202677,24,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell22_C,0.0120797753222984,25,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell6_B,0.011985003929886,26,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell7_A,0.0105531745247592,27,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell28_C,0.0104401156808786,28,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell18_C,0.0100221334209371,29,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell5_A,0.0090357165216316,30,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell26_C,0.0086709016088799,31,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell33_A,0.0079550050671082,32,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell17_C,0.0073611732591996,33,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell32_A,0.0071126740256202,34,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell11_B,0.0063999602789896,35,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell2_C,0.0058176279774471,36,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell29_A,0.0052106947882221,37,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell8_B,0.0052022486231495,38,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell25_B,0.0045527619052648,39,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell21_C,0.0044826444859257,40,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell39_C,0.0040829170811599,41,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell5_B,0.0037785992576494,42,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell12_A,0.0037369935826122,43,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell30_C,0.0036533314723774,44,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell24_C,0.0035625966651415,45,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell14_A,0.0035381142882657,46,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell40_C,0.0034746537303664,47,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell35_C,0.0032250892965111,48,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell28_B,0.0031664539212385,49,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell16_C,0.0028311763718522,50,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell29_C,0.0028128344380092,51,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell12_B,0.0020993178912581,52,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell21_B,0.0019812841546355,53,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell27_B,0.0015978934296415,54,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell7_C,0.0015956007461188,55,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell17_B,0.0015205366065478,56,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell23_C,0.0014830785769127,57,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell9_C,0.0013478661284314,58,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell9_A,0.0012080017233355,59,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell1_B,0.0011195136155667,60,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell19_A,0.0010967331144103,61,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell3_A,0.0010248036904489,62,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell15_C,0.0009963087099547,63,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell10_A,0.0007821331978544,64,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell33_C,0.0007519597411222,65,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell23_A,0.0006756503067588,66,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell10_C,0.0006617482207978,67,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell18_B,0.0006441876084467,68,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell6_A,0.0005628738864704,69,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell29_B,0.000558330603567,70,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell10_B,0.0004721227810882,71,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell3_B,0.0004575990372613,72,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell38_C,0.0004343455115124,73,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell2_A,0.0003811176865583,74,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell11_C,0.0003726148272197,75,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell1_A,0.0003167682102977,76,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell2_B,0.0003151917138894,77,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell6_C,0.0003012020835998,78,99,C,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell32_B,0.0002782130243784,79,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell30_A,0.0002761548595394,80,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell31_B,0.0002573243596572,81,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell15_A,0.0002470515216307,82,99,A,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell19_B,0.0002451683581375,83,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell16_B,0.0002323410039576,84,99,B,2024Dec
stage1_MIL_Control_vs_Pancreas,Pancreas,7,1,all,2024Dec_Control-S5,0,S5_Cell43_C,0.0002032542261298,85,99,C,2024Dec
