rep,fold,view,SampleKey,cell_id,attn_weight,attn_rank,n_cells,y_true,y_true_name,y_pred,y_pred_name,correct,p_Liver,p_Bile,p_Pancreas
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell31_C,0.07440394908189774,1,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell6_C,0.06499143689870834,2,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell32_C,0.05951308086514473,3,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell4_C,0.04426438361406326,4,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell28_B,0.03838422894477844,5,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell22_C,0.02786349505186081,6,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell11_C,0.02622290514409542,7,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell29_C,0.024974675849080086,8,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell26_B,0.02249003015458584,9,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell22_A,0.022217638790607452,10,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell23_A,0.01836790144443512,11,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell10_A,0.017043955624103546,12,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell29_B,0.0164861548691988,13,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell12_B,0.016134222969412804,14,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell23_C,0.015299302525818348,15,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell14_C,0.014835558831691742,16,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell24_A,0.014475994743406773,17,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell27_B,0.014054770581424236,18,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell28_C,0.013579265214502811,19,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell38_C,0.013380288146436214,20,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell18_A,0.012998118996620178,21,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell18_C,0.012914284132421017,22,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell13_B,0.01278859656304121,23,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell9_A,0.012607945129275322,24,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell19_A,0.012395371682941914,25,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell27_C,0.011181652545928955,26,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell14_B,0.011050514876842499,27,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell17_C,0.011046302504837513,28,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell25_A,0.010358661413192749,29,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell4_A,0.01020489726215601,30,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell27_A,0.010150313377380371,31,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell17_B,0.010132160037755966,32,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
9,5,ch,2024Dec_Bile-S4,20241026S4_Cell16_B,0.009846571832895279,33,101,0,Liver,0,Liver,1,0.8933073123146567,0.044647151148345866,0.06204553653610412
