SampleKey,rep,fold,view,y_true,y_true_name,y_pred,y_pred_name,correct,rank,cell_idx_in_bag,cell_id,attn_w
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,80,74,20241026S1_Cell33_C,0.0030749002471566
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,81,59,20241026S1_Cell27_C,0.003046003403142
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,82,8,20241026S1_Cell11_C,0.0027900298591703
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,83,72,20241026S1_Cell31_C,0.0026367504615336
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,84,82,20241026S1_Cell4_B,0.0025324649177491
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,85,76,20241026S1_Cell35_C,0.0023645248729735
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,86,79,20241026S1_Cell38_C,0.0023083316627889
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,87,29,20241026S1_Cell18_C,0.002306226408109
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,88,38,20241026S1_Cell20_C,0.0018134422134608
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,89,62,20241026S1_Cell28_C,0.001775138778612
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,90,80,20241026S1_Cell39_C,0.0015471013030037
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,91,85,20241026S1_Cell41_C,0.0015206095995381
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,92,41,20241026S1_Cell21_C,0.0014516524970531
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,93,26,20241026S1_Cell17_C,0.0014392266748473
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,94,14,20241026S1_Cell13_C,0.0014355375897139
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,95,47,20241026S1_Cell23_C,0.0013916619354858
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,96,23,20241026S1_Cell16_C,0.0013866429217159
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,97,71,20241026S1_Cell30_C,0.0013819190207868
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,98,11,20241026S1_Cell12_C,0.0012447878252714
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,99,20,20241026S1_Cell15_C,0.0012035513063892
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,100,32,20241026S1_Cell19_C,0.0011416610796004
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,101,44,20241026S1_Cell22_C,0.0009980369359254
2024Dec_Bile-S1,3,1,fp,0,Liver,0,Liver,1,102,84,20241026S1_Cell40_C,0.0007982939132489
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,1,65,20241026S1_Cell29_C,0.0373937524855136
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,2,86,20241026S1_Cell42_C,0.0342007130384445
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,3,80,20241026S1_Cell39_C,0.0270163118839263
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,4,32,20241026S1_Cell19_C,0.0267905201762914
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,5,88,20241026S1_Cell5_B,0.0247278548777103
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,6,9,20241026S1_Cell12_A,0.0246899891644716
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,7,23,20241026S1_Cell16_C,0.0243563409894704
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,8,83,20241026S1_Cell4_C,0.0226876940578222
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,9,10,20241026S1_Cell12_B,0.0220818948000669
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,10,63,20241026S1_Cell29_A,0.019836513325572
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,11,38,20241026S1_Cell20_C,0.0198020841926336
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,12,26,20241026S1_Cell17_C,0.0196428392082452
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,13,72,20241026S1_Cell31_C,0.0194755513221025
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,14,62,20241026S1_Cell28_C,0.0187836270779371
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,15,29,20241026S1_Cell18_C,0.0175342839211225
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,16,30,20241026S1_Cell19_A,0.0166138987988233
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,17,1,20241026S1_Cell1_B,0.0162714663892984
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,18,0,20241026S1_Cell1_A,0.0161812081933021
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,19,66,20241026S1_Cell3_A,0.0154377352446317
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,20,81,20241026S1_Cell4_A,0.0153700234368443
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,21,33,20241026S1_Cell2_A,0.0151970870792865
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,22,69,20241026S1_Cell30_A,0.0149796232581138
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,23,90,20241026S1_Cell6_A,0.0147066172212362
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,24,42,20241026S1_Cell22_A,0.013828988187015
2024Dec_Bile-S1,3,1,ch,0,Liver,0,Liver,1,25,67,20241026S1_Cell3_B,0.0137020228430628
