rep,fold,base_seed,outer_seed_used,outer_tries,fixed_epochs,tuned_params_json,n_train_patients,n_test_patients,outer_test_counts_json,inner_split_ok,inner_split_tries,inner_val_test_size,use_view_fusion,w_all,w_fp,w_ch,T,inner_val_logloss,acc,bal_acc,macro_f1,auc_ovr,logloss,cm_flat,all_inner_best_epoch,all_inner_best_val_bal,all_inner_best_val_loss,all_outer_E_star,all_embed_dim,all_attn_dim,all_dropout,all_lr,all_weight_decay,all_batch_size,all_max_instances_train,fp_inner_best_epoch,fp_inner_best_val_bal,fp_inner_best_val_loss,fp_outer_E_star,fp_embed_dim,fp_attn_dim,fp_dropout,fp_lr,fp_weight_decay,fp_batch_size,fp_max_instances_train,ch_inner_best_epoch,ch_inner_best_val_bal,ch_inner_best_val_loss,ch_outer_E_star,ch_embed_dim,ch_attn_dim,ch_dropout,ch_lr,ch_weight_decay,ch_batch_size,ch_max_instances_train
1,1,0,10000,1,120,rep01_fold01_tuned.json,71,24,"{""Liver"": 9, ""Bile"": 10, ""Pancreas"": 5}",1,1,0.2,1,0.1,0.9,0.0,1.0,0.4469916189361251,0.625,0.6592592592592593,0.6138680033416875,0.8186252668708809,1.3715639658451444,"7,0,2,2,4,4,1,0,4",91,0.8333333333333334,0.4550008252263069,91,128,128,0.35,0.0002,0.0001,8,128,59,0.8333333333333334,0.5043813288211823,59,128,128,0.35,0.0002,0.0001,8,128,105,0.6388888888888888,0.6437822431325912,105,128,128,0.35,0.0002,0.0001,8,128
1,2,0,10000,1,120,rep01_fold02_tuned.json,71,24,"{""Liver"": 11, ""Bile"": 6, ""Pancreas"": 7}",1,1,0.2,1,0.5,0.4,0.0999999999999999,1.7,0.8859079624439212,0.7916666666666666,0.7792207792207791,0.7634920634920634,0.9333275656805068,0.6589148722725183,"10,1,0,0,6,0,3,1,3",64,0.6388888888888888,1.1672168672084808,64,128,128,0.35,0.0002,0.0001,8,128,26,0.5166666666666667,0.987194001674652,26,128,128,0.35,0.0002,0.0001,8,128,99,0.611111111111111,1.1637492328882215,99,128,128,0.35,0.0002,0.0001,8,128
1,3,0,10000,1,120,rep01_fold03_tuned.json,71,24,"{""Liver"": 11, ""Bile"": 7, ""Pancreas"": 6}",1,1,0.2,1,1.0,0.0,0.0,1.0,0.6178972046034238,0.5833333333333334,0.6118326118326118,0.5889001349527665,0.8302866342082028,1.0072837265240315,"5,3,3,2,5,0,1,1,4",22,0.7222222222222222,0.6306110173463821,22,128,128,0.35,0.0002,0.0001,8,128,31,0.7222222222222222,0.7193083614110947,31,128,128,0.35,0.0002,0.0001,8,128,59,0.7111111111111111,0.8794499784708023,59,128,128,0.35,0.0002,0.0001,8,128
1,4,0,10000,1,120,rep01_fold04_tuned.json,72,23,"{""Liver"": 8, ""Bile"": 8, ""Pancreas"": 7}",1,1,0.2,1,0.6000000000000001,0.1,0.2999999999999999,0.7,0.7134651721527866,0.7391304347826086,0.7261904761904762,0.7175925925925926,0.8787698412698414,0.7124747017146859,"7,0,1,0,7,1,3,1,3",30,0.7944444444444444,0.6677290499210358,30,128,128,0.35,0.0002,0.0001,8,128,55,0.7222222222222222,0.6459155380725861,55,128,128,0.35,0.0002,0.0001,8,128,40,0.7944444444444444,0.8403478860855103,40,128,128,0.35,0.0002,0.0001,8,128
