task,disease_label,rep,fold,view,SampleKey,y_true,cell_id,attn_weight,attn_rank,n_cells,CellType,Batch
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell8_A,0.0003989313724573,62,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell2_C,0.0003959391784166,63,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell11_A,0.0003951903659309,64,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell4_C,0.0003835656843704,65,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell25_B,0.0003792573568527,66,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell4_A,0.0003724708089621,67,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell23_B,0.0003592360452244,68,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell15_B,0.0003278119978562,69,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell27_B,0.0003263605606656,70,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell14_B,0.0003243299863281,71,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell19_C,0.0003200042547191,72,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell26_B,0.0003135159628957,73,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell16_C,0.0002985347364255,74,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell3_A,0.0002874925680565,75,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell28_C,0.0002867204434015,76,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell19_A,0.0002549190066477,77,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell27_C,0.0002543366971831,78,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell25_C,0.0002520157830205,79,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell2_A,0.0002473941527546,80,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell24_B,0.0002301981246923,81,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell24_C,0.0002274227541978,82,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell18_B,0.0002150835008095,83,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell43_C,0.0002131807796046,84,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell13_B,0.0002129768636078,85,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell17_B,0.0002116526538175,86,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell26_A,0.0001991459806374,87,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell10_B,0.0001867264297775,88,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell29_B,0.0001845941375482,89,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell19_B,0.0001827591700635,90,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell5_B,0.0001652619609988,91,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell9_B,0.000163531810964,92,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell16_B,0.0001596550496146,93,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell1_A,0.0001583684856306,94,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell7_B,0.0001575331620051,95,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell4_B,0.0001569742956769,96,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell21_B,0.0001412454790819,97,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell20_B,0.0001300233762734,98,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell1_B,0.0001291726130652,99,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell2_B,0.0001281444765548,100,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell12_B,0.0001252273995037,101,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell22_B,0.0001246277296035,102,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S1,0,S1_Cell8_B,0.0001188706569996,103,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell30_C,0.103022151441515,1,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell10_A,0.0722114918326441,2,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell9_C,0.0707975803436181,3,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell9_A,0.0519782196432036,4,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell25_C,0.0503922817099701,5,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell41_C,0.0496815224443099,6,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell19_C,0.0370289398474274,7,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell13_C,0.0317821482002625,8,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell26_A,0.0315987782478345,9,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell11_C,0.0309475975460404,10,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell7_A,0.0279662460515541,11,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell44_C,0.0278428644448983,12,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell21_C,0.0276362151549102,13,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell27_C,0.0254756884834346,14,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell16_C,0.0204130043961288,15,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell31_B,0.0202836679133185,16,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell8_A,0.0189200422521137,17,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell15_A,0.0188571574933229,18,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell17_C,0.0162038066123999,19,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell12_A,0.014188434936635,20,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell15_C,0.0132160923224979,21,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell6_C,0.0124348272859147,22,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell30_B,0.011277444858082,23,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell2_C,0.0106616385793374,24,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell36_C,0.0094059382963459,25,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell7_C,0.0092498365358055,26,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell5_A,0.0089189106382257,27,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell8_C,0.0088424397466006,28,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell39_C,0.0082622602793068,29,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell10_C,0.0079343835316378,30,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell20_C,0.0075953211349144,31,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell19_B,0.0068719908779601,32,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell28_C,0.0064311614731472,33,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell32_C,0.0063557038604173,34,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell29_C,0.0063452111153132,35,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell22_C,0.006057376579134,36,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell26_C,0.0057572420665123,37,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell3_A,0.0056337365939622,38,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell35_C,0.0054570824081827,39,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell42_C,0.0043043933801594,40,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell3_C,0.0042426290023529,41,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell3_B,0.0040557111768078,42,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell20_B,0.0039220682586927,43,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell14_A,0.0038392185063385,44,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell37_C,0.0037833705876329,45,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell40_C,0.0037200495042442,46,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell33_C,0.0036797164872995,47,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell38_C,0.0036261468162937,48,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell25_A,0.0035483445991348,49,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell2_A,0.003528707663927,50,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell25_B,0.0034283558003976,51,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell17_A,0.0027195455599285,52,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell30_A,0.0025638859447517,53,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell27_A,0.0025270360740093,54,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell4_C,0.0022580328790634,55,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell14_C,0.0020833833649953,56,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell34_C,0.0020403327489547,57,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell23_C,0.001797289936256,58,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell13_A,0.0016367646266047,59,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell45_C,0.0015973799288099,60,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell23_A,0.0015131979195994,61,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell18_B,0.0014647448180703,62,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell12_C,0.0014272897041091,63,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell8_B,0.0014192799812427,64,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell4_A,0.0014147319841609,65,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell17_B,0.001347955228584,66,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell31_C,0.0013345260235933,67,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell18_A,0.0012593114860395,68,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell18_C,0.0012308266377026,69,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell15_B,0.0011098880064165,70,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell26_B,0.0010003129067849,71,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell7_B,0.0009554984823181,72,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell2_B,0.0009137132425357,73,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell29_A,0.0008964951847274,74,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell5_C,0.0008650107794035,75,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell4_B,0.0007592429262093,76,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell16_B,0.0007232214086354,77,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell11_B,0.0007071167468926,78,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell1_C,0.0006749630117195,79,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell28_B,0.0006549022665601,80,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell22_B,0.000582017956144,81,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell6_A,0.0004798311253276,82,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell32_A,0.0004680996048646,83,109,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell13_B,0.0004544056423454,84,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell32_B,0.0004532211456267,85,109,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell24_C,0.0004404021897133,86,109,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,1,1,all,2024Dec_Control-S4,0,S4_Cell10_B,0.0003937309991918,87,109,B,2024Dec
