rep,fold,view,SampleKey,cell_id,attn_weight,attn_rank,n_cells,y_true,y_true_name,y_pred,y_pred_name,correct,p_Liver,p_Bile,p_Pancreas
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell29_A,0.051285818219184875,1,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell10_A,0.03685755655169487,2,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell8_A,0.03232892230153084,3,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell25_A,0.02926907315850258,4,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell23_B,0.029031820595264435,5,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell10_B,0.026075804606080055,6,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell4_C,0.02387630194425583,7,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell11_A,0.022834965959191322,8,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell7_B,0.022785650566220284,9,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell24_B,0.022740425541996956,10,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell2_A,0.02154001034796238,11,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell30_B,0.02044592797756195,12,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell9_A,0.01946544088423252,13,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell13_B,0.01928991638123989,14,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell24_A,0.018687447533011436,15,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell25_B,0.01809062622487545,16,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell17_A,0.017992760986089706,17,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell26_A,0.01792909950017929,18,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell19_A,0.017146030440926552,19,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell1_C,0.015405111946165562,20,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell28_A,0.015358909964561462,21,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell12_A,0.014873325824737549,22,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell25_C,0.014288382604718208,23,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell26_B,0.013560331426560879,24,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell14_B,0.013553084805607796,25,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell16_A,0.013365180231630802,26,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell18_B,0.013230456970632076,27,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell20_B,0.012568304315209389,28,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell22_B,0.012027762830257416,29,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell17_B,0.011958850547671318,30,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell18_C,0.011569788679480553,31,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell22_A,0.011364842765033245,32,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell30_A,0.011356469243764877,33,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell26_C,0.011246164329349995,34,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell27_B,0.010746750049293041,35,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell15_B,0.01070112083107233,36,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell11_C,0.010033177211880684,37,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell7_A,0.010026546195149422,38,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell5_C,0.009782811626791954,39,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell15_A,0.0097050117328763,40,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell9_C,0.00956188514828682,41,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell14_A,0.009344162419438362,42,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell29_B,0.009290093556046486,43,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell16_B,0.008790512569248676,44,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell20_A,0.00803216639906168,45,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell19_B,0.007822946645319462,46,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell10_C,0.007714016828685999,47,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell6_C,0.007691946811974049,48,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell8_C,0.007684625685214996,49,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell14_C,0.007526659406721592,50,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell6_B,0.007478286512196064,51,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell42_C,0.007404097821563482,52,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell12_B,0.007386885583400726,53,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell2_B,0.007315400522202253,54,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell11_B,0.0072846668772399426,55,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell6_A,0.007130306214094162,56,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell28_B,0.006809107959270477,57,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell23_A,0.00679978309199214,58,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell18_A,0.006706245709210634,59,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell27_C,0.006089652888476849,60,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell3_C,0.005656817462295294,61,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell7_C,0.005499447695910931,62,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell1_B,0.005467330105602741,63,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell16_C,0.005353293847292662,64,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell13_A,0.005249053239822388,65,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell17_C,0.005181124433875084,66,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell24_C,0.005021427758038044,67,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell27_A,0.004692347254604101,68,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell21_A,0.003918972797691822,69,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell21_B,0.003916988614946604,70,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell5_B,0.003854246810078621,71,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell36_C,0.0037011594977229834,72,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell20_C,0.003561341902241111,73,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell8_B,0.003492326010018587,74,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell21_C,0.0034497897140681744,75,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell4_A,0.00313792796805501,76,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell13_C,0.0030444934964179993,77,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell2_C,0.0030075269751250744,78,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell34_C,0.002988568041473627,79,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell4_B,0.0029877182096242905,80,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell5_A,0.002876975340768695,81,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell32_C,0.0027237264439463615,82,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
5,1,fp,2024Dec_Bile-S1,20241026S1_Cell3_A,0.002678513526916504,83,102,0,Liver,0,Liver,1,0.9316258387035012,0.06791829727979679,0.0004558640157702603
