task,disease_label,rep,fold,view,SampleKey,y_true,cell_id,attn_weight,attn_rank,n_cells,CellType,Batch
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell26_A,0.0135152515475789,29,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell26_C,0.0132286928878403,30,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell24_B,0.0114779637387124,31,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell41_C,0.0111051450457467,32,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell27_A,0.0100785155154305,33,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell34_C,0.0095493845637242,34,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell31_C,0.0088112601574414,35,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell33_C,0.0087182489664761,36,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell20_A,0.0076801082884646,37,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell30_C,0.0075349057773663,38,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell36_C,0.0067923920475326,39,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell12_C,0.0066843185756874,40,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell7_A,0.0064672929290965,41,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell11_A,0.0059901777432077,42,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell3_C,0.0057288490791519,43,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell9_B,0.0055253737111526,44,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell10_C,0.005461041669227,45,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell25_C,0.005115312357573,46,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell19_A,0.0050199430577109,47,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell21_B,0.0047550772303099,48,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell9_C,0.004731557142974,49,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell18_C,0.0046138817348231,50,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell16_B,0.0035137149697155,51,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell4_A,0.0033076495934848,52,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell20_B,0.0025293234817649,53,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell24_C,0.0015649480961736,54,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell30_A,0.0015021639124574,55,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell38_C,0.0013840376277387,56,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell14_C,0.0013714530142981,57,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell17_B,0.0011867725518607,58,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell4_C,0.0011318325494032,59,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell37_C,0.001083163025792,60,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell6_B,0.000904600945574,61,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell17_C,0.0008764967136348,62,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell27_C,0.0008705288564354,63,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell23_C,0.0006437225178017,64,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell7_B,0.0006319168393249,65,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell18_A,0.0006063596583609,66,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell2_C,0.0006004503580718,67,95,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell13_B,0.0005880725564625,68,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell24_A,0.000445247391894,69,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell11_B,0.0003632335204673,70,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell17_A,0.0002316244343918,71,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell15_B,0.0002217255371347,72,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell1_B,0.0001894774579171,73,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell31_B,0.0001436671238809,74,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell15_A,0.0001144841875066,75,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell10_B,0.0001135640116453,76,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell14_B,0.000102172495252,77,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell22_B,7.9191374508015e-05,78,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell8_B,7.780333999279827e-05,79,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell25_A,4.554248783085902e-05,80,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell22_A,4.235115804723081e-05,81,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell32_A,4.053449684390056e-05,82,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell5_B,3.824942401389618e-05,83,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell29_B,3.7693642683082405e-05,84,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell26_B,3.419550757679789e-05,85,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell19_B,2.9294273084175628e-05,86,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell4_B,2.8305128416564533e-05,87,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell3_B,2.50939188965826e-05,88,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell23_B,2.4830447361020703e-05,89,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell12_B,2.1470453594076256e-05,90,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell28_B,2.0198643413594775e-05,91,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell30_B,1.868183899299301e-05,92,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell23_A,1.2961442583470573e-05,93,95,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell25_B,7.425511719136906e-06,94,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S10,0,S10_Cell27_B,6.2429757248119546e-06,95,95,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell30_C,0.0573112377359269,1,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell41_C,0.0522077389605004,2,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell20_A,0.0460684418281777,3,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell6_A,0.0427394404101114,4,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell31_C,0.042561997379898,5,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell26_A,0.0406991733882089,6,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell18_A,0.0406751899689001,7,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell27_C,0.0362856579912674,8,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell9_B,0.0349673485149713,9,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell32_A,0.0271932151607163,10,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell4_A,0.0265018999909292,11,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell10_C,0.0257487226494985,12,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell23_A,0.0245875440577523,13,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell40_C,0.0231376200731962,14,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell17_C,0.0225797708809757,15,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell10_A,0.0191939848620204,16,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell32_C,0.0189900159018307,17,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell1_C,0.0185087214264158,18,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell33_C,0.0181452522970099,19,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell1_A,0.0174772313678158,20,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell27_A,0.0171557239089743,21,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell11_C,0.017123351135785,22,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell2_A,0.0166032652118982,23,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell22_C,0.0165681189600392,24,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell11_A,0.0164141359458396,25,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell19_C,0.0159003737023314,26,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell6_C,0.0153018387514932,27,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell5_A,0.0149862600922526,28,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell11_B,0.0141045481263634,29,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell26_C,0.0137295799569527,30,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell15_C,0.0132799904964309,31,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell9_C,0.0130263680724152,32,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell29_A,0.0116535091694434,33,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell25_C,0.0116472935224853,34,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell25_A,0.0116287359885793,35,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell3_C,0.0111835013924831,36,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell29_C,0.0110229981888388,37,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell34_C,0.0105852272119698,38,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell19_B,0.0101481286500101,39,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell30_A,0.00943165938842,40,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell39_C,0.0090869219502442,41,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell7_C,0.0086731250794581,42,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell31_A,0.0073410795262986,43,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell37_C,0.0060805674642068,44,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell5_C,0.0050808345745648,45,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell5_B,0.0049995468763626,46,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell4_C,0.0049427934747803,47,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell2_B,0.004854921791536,48,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell20_C,0.0046641100912206,49,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell19_A,0.00420980487877,50,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell14_C,0.0041109920177516,51,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell2_C,0.0039448077463151,52,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell3_A,0.0029537836542018,53,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell12_A,0.002810318997321,54,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell24_A,0.0024918294893288,55,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell42_C,0.0017792986745517,56,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell13_C,0.0015267284122308,57,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell8_C,0.0013861095279356,58,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell21_A,0.0011096169643509,59,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell16_B,0.001075815076649,60,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell28_C,0.0009557471058459,61,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell36_C,0.0009331604375898,62,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell28_A,0.0007868069926613,63,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell9_A,0.0007866422649784,64,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell12_C,0.0007774190863424,65,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell23_C,0.0006916648232116,66,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell18_C,0.0006324412048777,67,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell21_C,0.0005662193375727,68,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell15_A,0.0004684401282125,69,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell16_C,0.0004355507911285,70,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell1_B,0.0003604553695082,71,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell12_B,0.0003441818751476,72,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell8_B,0.0002442357691615,73,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell14_A,0.0002089233635319,74,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell16_A,0.0001942532283196,75,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell17_A,0.0001924167329339,76,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell24_C,0.0001571260242102,77,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell6_B,0.0001484368426636,78,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell13_A,0.000135882716029,79,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell35_C,0.0001237717679794,80,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell7_B,8.541222035818614e-05,81,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell10_B,8.132369236514714e-05,82,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell15_B,6.746859538533915e-05,83,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell25_B,5.4911612937290966e-05,84,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell20_B,4.226012307434505e-05,85,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell27_B,4.196037544392376e-05,86,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell17_B,3.586665898533056e-05,87,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell22_B,2.3406363101518947e-05,88,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell29_B,2.322123363314893e-05,89,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell38_C,2.2760543636826923e-05,90,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell23_B,2.01168407681372e-05,91,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell3_B,1.923518568568549e-05,92,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell26_B,1.810564781846996e-05,93,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,8,1,all,2024Dec_Control-S7,0,S7_Cell24_B,1.7585822475733182e-05,94,103,B,2024Dec
