task,disease_label,rep,fold,base_seed,outer_seed_used,outer_tries,fixed_epochs,final_epoch_rule,E_star,n_train_patients,n_test_patients,outer_test_counts_json,inner_split_ok,inner_split_tries,inner_val_test_size,use_view_fusion,w_all,w_fp,w_ch,T,val_logloss,tuned_json_path,acc,bal_acc,macro_f1,auc,logloss,cm_flat,all_inner_best_epoch,all_inner_best_val_bal,all_inner_best_val_loss,all_final_epochs,all_pos_weight_final,all_lr,all_wd,all_dropout,all_batch_size,all_max_instances_train,all_final_ckpt_pt,all_final_ckpt_meta,fp_inner_best_epoch,fp_inner_best_val_bal,fp_inner_best_val_loss,fp_final_epochs,fp_pos_weight_final,fp_lr,fp_wd,fp_dropout,fp_batch_size,fp_max_instances_train,fp_final_ckpt_pt,fp_final_ckpt_meta,ch_inner_best_epoch,ch_inner_best_val_bal,ch_inner_best_val_loss,ch_final_epochs,ch_pos_weight_final,ch_lr,ch_wd,ch_dropout,ch_batch_size,ch_max_instances_train,ch_final_ckpt_pt,ch_final_ckpt_meta,outer_train_samples_json,outer_test_samples_json,inner_train_samples_json,inner_val_samples_json,selected_rep,task_short,task_dir,all_checkpoint_rel_dir,fp_checkpoint_rel_dir,ch_checkpoint_rel_dir
stage1_MIL_Control_vs_Liver,Liver,8,1,7,10007,1,120,median,102,50,13,"{""Control"": 6, ""Liver"": 7}",1,1,0.2,1,0.0,0.0,1.0,0.7,2.2685327109524333e-05,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/tuned/rep08_fold01_tuned.json,0.9230769230769232,0.9285714285714286,0.9230769230769232,0.9523809523809524,0.5143883689546455,"6,0,1,6",102,1.0,8.581706060795113e-05,102,1.0833333333333333,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewall_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewall_FINAL/meta.json,71,1.0,0.0068962052464485,102,1.0833333333333333,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewfp_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewfp_FINAL/meta.json,120,1.0,0.000451231302577,102,1.0833333333333333,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewch_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold01_viewch_FINAL/meta.json,"[""2024Dec_Control-S1"", ""2024Dec_Control-S2"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S5"", ""2024Dec_Control-S6"", ""2024Dec_Control-S8"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H1"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H8"", ""2024Dec_Liver-H9"", ""20250430S25"", ""20250430S26"", ""20250430S27"", ""20250430S28"", ""20250430S30"", ""20250430S31"", ""20250430S32"", ""20250430S33"", ""20250430S35"", ""20250430S36"", ""20250430S37"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B18"", ""2025Jan_Liver-B19"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S10"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S8"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S7"", ""2026Apr_Control-20260401S9""]","[""2024Dec_Control-S10"", ""2024Dec_Control-S7"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H7"", ""20250430S24"", ""20250430S29"", ""20250430S34"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S8""]","[""2024Dec_Control-S1"", ""2024Dec_Control-S2"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S6"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H8"", ""2024Dec_Liver-H9"", ""20250430S25"", ""20250430S27"", ""20250430S28"", ""20250430S30"", ""20250430S32"", ""20250430S33"", ""20250430S35"", ""20250430S36"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B18"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S8"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S7""]","[""2024Dec_Control-S5"", ""2024Dec_Control-S8"", ""2024Dec_Liver-H1"", ""20250430S26"", ""20250430S31"", ""20250430S37"", ""2025Jan_Liver-B19"", ""2026Apr-2_Control-20260427S10"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S9""]",8,control_vs_Liver,CTRL_vs_Liver,checkpoints/CTRL_vs_Liver/rep08_fold01_viewall_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold01_viewfp_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold01_viewch_FINAL
stage1_MIL_Control_vs_Liver,Liver,8,2,7,10007,1,120,median,94,51,12,"{""Control"": 6, ""Liver"": 6}",1,1,0.2,1,0.0,0.0,1.0,0.7,0.0001147824413965,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/tuned/rep08_fold02_tuned.json,1.0,1.0,1.0,1.0,0.0052874482781041,"6,0,0,6",94,1.0,0.0006472548511737,94,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewall_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewall_FINAL/meta.json,85,1.0,0.0086105857044458,94,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewfp_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewfp_FINAL/meta.json,117,1.0,0.0006920228679518,94,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewch_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold02_viewch_FINAL/meta.json,"[""2024Dec_Control-S1"", ""2024Dec_Control-S10"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S6"", ""2024Dec_Control-S7"", ""2024Dec_Control-S8"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H1"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H9"", ""20250430S24"", ""20250430S26"", ""20250430S27"", ""20250430S28"", ""20250430S29"", ""20250430S30"", ""20250430S32"", ""20250430S33"", ""20250430S34"", ""20250430S36"", ""20250430S37"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B18"", ""2025Jan_Liver-B19"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S10"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S8"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S7"", ""2026Apr_Control-20260401S8"", ""2026Apr_Control-20260401S9""]","[""2024Dec_Control-S2"", ""2024Dec_Control-S5"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H8"", ""20250430S25"", ""20250430S31"", ""20250430S35"", ""2025Jan_Liver-B17"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S3""]","[""2024Dec_Control-S1"", ""2024Dec_Control-S10"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S7"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H9"", ""20250430S24"", ""20250430S27"", ""20250430S28"", ""20250430S29"", ""20250430S32"", ""20250430S33"", ""20250430S34"", ""20250430S36"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B18"", ""2025Jan_Liver-B19"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S8"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S7""]","[""2024Dec_Control-S6"", ""2024Dec_Control-S8"", ""2024Dec_Liver-H1"", ""20250430S26"", ""20250430S30"", ""20250430S37"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S10"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S8"", ""2026Apr_Control-20260401S9""]",8,control_vs_Liver,CTRL_vs_Liver,checkpoints/CTRL_vs_Liver/rep08_fold02_viewall_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold02_viewfp_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold02_viewch_FINAL
stage1_MIL_Control_vs_Liver,Liver,8,3,7,10007,1,120,median,13,50,13,"{""Control"": 7, ""Liver"": 6}",1,1,0.2,1,0.0,0.9,0.0999999999999999,0.7,0.2958453294540369,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/tuned/rep08_fold03_tuned.json,0.9230769230769232,0.9285714285714286,0.9230769230769232,0.9523809523809524,0.2483609439170278,"6,1,0,6",13,0.9,0.1411789953708648,13,1.0,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewall_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewall_FINAL/meta.json,10,1.0,0.3690707683563232,13,1.0,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewfp_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewfp_FINAL/meta.json,75,0.9,0.1264659315347671,13,1.0,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewch_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold03_viewch_FINAL/meta.json,"[""2024Dec_Control-S1"", ""2024Dec_Control-S10"", ""2024Dec_Control-S2"", ""2024Dec_Control-S4"", ""2024Dec_Control-S5"", ""2024Dec_Control-S7"", ""2024Dec_Control-S8"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H8"", ""2024Dec_Liver-H9"", ""20250430S24"", ""20250430S25"", ""20250430S27"", ""20250430S28"", ""20250430S29"", ""20250430S31"", ""20250430S32"", ""20250430S33"", ""20250430S34"", ""20250430S35"", ""20250430S37"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B19"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S10"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S8"", ""2026Apr_Control-20260401S9""]","[""2024Dec_Control-S3"", ""2024Dec_Control-S6"", ""2024Dec_Liver-H1"", ""2024Dec_Liver-H5"", ""20250430S26"", ""20250430S30"", ""20250430S36"", ""2025Jan_Liver-B18"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S8"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S7""]","[""2024Dec_Control-S1"", ""2024Dec_Control-S10"", ""2024Dec_Control-S2"", ""2024Dec_Control-S4"", ""2024Dec_Control-S7"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H8"", ""2024Dec_Liver-H9"", ""20250430S24"", ""20250430S27"", ""20250430S28"", ""20250430S29"", ""20250430S32"", ""20250430S33"", ""20250430S34"", ""20250430S35"", ""20250430S38"", ""20250430S39"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B19"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S6"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S6"", ""2026Apr_Control-20260401S9""]","[""2024Dec_Control-S5"", ""2024Dec_Control-S8"", ""2024Dec_Liver-H10"", ""20250430S25"", ""20250430S31"", ""20250430S37"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S10"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S8""]",8,control_vs_Liver,CTRL_vs_Liver,checkpoints/CTRL_vs_Liver/rep08_fold03_viewall_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold03_viewfp_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold03_viewch_FINAL
stage1_MIL_Control_vs_Liver,Liver,8,4,7,10007,1,120,median,114,51,12,"{""Control"": 6, ""Liver"": 6}",1,1,0.2,1,0.0,0.0,1.0,0.7,0.0001999354904027,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/tuned/rep08_fold04_tuned.json,1.0,1.0,1.0,1.0,3.788858899272346e-05,"6,0,0,6",120,1.0,0.0002868921146728,114,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewall_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewall_FINAL/meta.json,110,1.0,0.0500092916190624,114,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewfp_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewfp_FINAL/meta.json,114,1.0,0.0012214128728373,114,1.04,0.0002,0.0001,0.35,8,128,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewch_FINAL/model.pt,./mil/paper_MIL_OUT_STAGE1_BIN_CV5_FUSION_ON_TRIPLE_allattn_control_added2/CTRL_vs_Liver/checkpoints/rep08_fold04_viewch_FINAL/meta.json,"[""2024Dec_Control-S10"", ""2024Dec_Control-S2"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S5"", ""2024Dec_Control-S6"", ""2024Dec_Control-S7"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H1"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H8"", ""20250430S24"", ""20250430S25"", ""20250430S26"", ""20250430S28"", ""20250430S29"", ""20250430S30"", ""20250430S31"", ""20250430S32"", ""20250430S34"", ""20250430S35"", ""20250430S36"", ""20250430S37"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B18"", ""2025Jan_Liver-B19"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S10"", ""2026Apr-2_Control-20260427S2"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S8"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S7"", ""2026Apr_Control-20260401S8"", ""2026Apr_Control-20260401S9""]","[""2024Dec_Control-S1"", ""2024Dec_Control-S8"", ""2024Dec_Liver-H3"", ""2024Dec_Liver-H9"", ""20250430S27"", ""20250430S33"", ""20250430S38"", ""20250430S39"", ""2026Apr-2_Control-20260427S1"", ""2026Apr-2_Control-20260427S6"", ""2026Apr_Control-20260401S11"", ""2026Apr_Control-20260401S6""]","[""2024Dec_Control-S10"", ""2024Dec_Control-S2"", ""2024Dec_Control-S3"", ""2024Dec_Control-S4"", ""2024Dec_Control-S6"", ""2024Dec_Control-S9"", ""2024Dec_Liver-H10"", ""2024Dec_Liver-H2"", ""2024Dec_Liver-H4"", ""2024Dec_Liver-H5"", ""2024Dec_Liver-H6"", ""2024Dec_Liver-H7"", ""2024Dec_Liver-H8"", ""20250430S24"", ""20250430S26"", ""20250430S28"", ""20250430S29"", ""20250430S31"", ""20250430S32"", ""20250430S34"", ""20250430S35"", ""20250430S37"", ""2025Jan_Liver-B15"", ""2025Jan_Liver-B17"", ""2025Jan_Liver-B18"", ""2025Jan_Liver-B19"", ""2026Apr-2_Control-20260427S10"", ""2026Apr-2_Control-20260427S3"", ""2026Apr-2_Control-20260427S4"", ""2026Apr-2_Control-20260427S5"", ""2026Apr-2_Control-20260427S7"", ""2026Apr-2_Control-20260427S8"", ""2026Apr-2_Control-20260427S9"", ""2026Apr_Control-20260401S1"", ""2026Apr_Control-20260401S10"", ""2026Apr_Control-20260401S12"", ""2026Apr_Control-20260401S2"", ""2026Apr_Control-20260401S3"", ""2026Apr_Control-20260401S5"", ""2026Apr_Control-20260401S7""]","[""2024Dec_Control-S5"", ""2024Dec_Control-S7"", ""2024Dec_Liver-H1"", ""20250430S25"", ""20250430S30"", ""20250430S36"", ""2025Jan_Liver-B20"", ""2026Apr-2_Control-20260427S2"", ""2026Apr_Control-20260401S4"", ""2026Apr_Control-20260401S8"", ""2026Apr_Control-20260401S9""]",8,control_vs_Liver,CTRL_vs_Liver,checkpoints/CTRL_vs_Liver/rep08_fold04_viewall_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold04_viewfp_FINAL,checkpoints/CTRL_vs_Liver/rep08_fold04_viewch_FINAL
