task,disease_label,rep,fold,view,SampleKey,y_true,cell_id,attn_weight,attn_rank,n_cells,CellType,Batch
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell31_A,0.0323233047142455,1,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell15_A,0.0306189750815387,2,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell16_A,0.0299382416062607,3,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell39_C,0.0227180478289405,4,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell30_A,0.0204509870169991,5,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell33_A,0.020316261892728,6,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell18_A,0.0201939866886923,7,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell6_A,0.0200947039764858,8,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell11_C,0.0195265022084224,9,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell13_A,0.0192727633717871,10,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell28_A,0.018509669315562,11,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell13_C,0.0175649468673447,12,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell25_A,0.017460035241471,13,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell21_A,0.0174572356857987,14,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell12_C,0.0174334571577129,15,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell5_A,0.017202761104326,16,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell38_C,0.0166561660200943,17,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell12_A,0.0165799558934587,18,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell7_A,0.0151666776051904,19,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell41_C,0.0144619225266334,20,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell26_C,0.0141997803663682,21,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell19_C,0.0139374491476195,22,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell22_C,0.013908217725834,23,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell23_A,0.0124931438476334,24,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell42_C,0.012340527085298,25,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell22_A,0.0122997845164367,26,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell35_C,0.0120265335404498,27,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell17_A,0.0119626736825336,28,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell36_C,0.011627172174047,29,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell24_A,0.0115026729716928,30,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell32_B,0.0112700136903095,31,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell44_C,0.011218576744274,32,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell27_C,0.0108951340005397,33,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell30_C,0.0107347490765733,34,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell9_A,0.0106586879615504,35,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell24_C,0.0098960595666148,36,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell32_C,0.0096227247715958,37,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell31_C,0.009448763958396,38,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell6_C,0.0093568228620794,39,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell1_C,0.0092060547750633,40,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell21_C,0.0091313813306829,41,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell11_A,0.0091241589240832,42,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell7_C,0.0087123215604128,43,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell23_C,0.0085548982422475,44,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell15_C,0.008295123503978,45,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell16_C,0.0082112215841629,46,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell17_C,0.0080565894397667,47,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell29_C,0.00784049373045,48,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell14_C,0.0077672815311961,49,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell9_C,0.007520325051242,50,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell4_C,0.0073972028093208,51,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell33_C,0.0072249402628438,52,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell3_B,0.0069942451407794,53,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell2_C,0.0068284268808875,54,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell28_C,0.0066795782497066,55,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell25_C,0.0064842123840135,56,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell11_B,0.0064203501977909,57,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell43_C,0.0064192214348253,58,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell34_C,0.0063438504298333,59,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell40_C,0.006322183210034,60,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell28_B,0.0059769260975329,61,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell2_A,0.0059695299992721,62,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell8_C,0.0059687714370316,63,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell19_A,0.0058054393427641,64,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell4_A,0.0057771490224446,65,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell5_C,0.0057726903155979,66,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell3_A,0.0057091047321813,67,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell26_A,0.0056466572249561,68,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell29_B,0.0056420262234323,69,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell20_C,0.0055943108424223,70,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell24_B,0.0055497563702453,71,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell26_B,0.005376240263577,72,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell31_B,0.0051883124056607,73,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell8_A,0.0051553156466884,74,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell19_B,0.0051179160602242,75,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell10_C,0.0051058023474398,76,103,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell25_B,0.0050988230160331,77,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell32_A,0.0050391112688837,78,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell17_B,0.0049887220607495,79,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell33_B,0.0048873382848048,80,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell30_B,0.0048512788715317,81,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell27_B,0.0048499293851148,82,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell14_B,0.0048386263886354,83,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell23_B,0.004828250058122,84,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell6_B,0.0048210080937481,85,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell9_B,0.0048161810488214,86,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell34_B,0.0047665126843633,87,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell22_B,0.004736142720725,88,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell20_B,0.0047234916348125,89,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell4_B,0.0046994057702757,90,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell1_A,0.0046891910242297,91,103,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell8_B,0.0046878759967483,92,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell12_B,0.0046768025712845,93,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell15_B,0.0046705231287959,94,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell1_B,0.0046618650884407,95,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell13_B,0.0046527688608121,96,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell16_B,0.0046090907631819,97,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell7_B,0.0045758197297101,98,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell5_B,0.0045613628093171,99,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell18_B,0.0045607802670439,100,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell10_B,0.004541296533031,101,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell21_B,0.0044813379853981,102,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S1,0,S1_Cell2_B,0.0044503654560512,103,103,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell26_C,0.0164202866993031,1,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell16_C,0.0160780237790118,2,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell17_C,0.0151811219253615,3,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell11_C,0.0137178120145821,4,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell18_C,0.0133259403330455,5,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell9_C,0.0129320858656812,6,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell6_C,0.0126213277265003,7,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell10_C,0.0124014117256156,8,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell34_C,0.0119867990086897,9,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell35_C,0.0119227910686355,10,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell13_C,0.0117865162196587,11,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell27_C,0.0116964470791253,12,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell7_C,0.0115337366379817,13,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell28_C,0.0114895779766258,14,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell23_C,0.0112948775352942,15,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell19_C,0.0111813306831902,16,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell12_C,0.010874379790822,17,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell30_B,0.0108596397479394,18,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell31_C,0.0108258066603144,19,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell30_C,0.0106865618235475,20,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell29_B,0.0106808677171354,21,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell24_B,0.0104875568091317,22,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell39_C,0.0104715008074071,23,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell31_B,0.0104582341168869,24,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell20_C,0.0103986611350817,25,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell7_A,0.0103742865598417,26,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell15_B,0.0103619176643136,27,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell29_C,0.0103596275420258,28,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell15_A,0.0103114464983353,29,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell19_B,0.0102960983017911,30,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell20_B,0.0102904461048962,31,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell37_C,0.0102518567527233,32,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell9_B,0.0101298171697766,33,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell23_B,0.0101094221360314,34,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell32_C,0.0100930979133962,35,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell21_B,0.0100832789791628,36,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell40_C,0.0100755964989873,37,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell15_C,0.0100305949906731,38,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell7_B,0.0100276622557873,39,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell36_C,0.0100081324207429,40,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell18_B,0.0099744651085418,41,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell14_B,0.0099639243992889,42,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell27_B,0.009930131358536,43,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell11_B,0.0099214095223323,44,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell27_A,0.0099107961699161,45,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell21_C,0.0098133369845054,46,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell5_B,0.0098087744350594,47,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell10_B,0.0097365261525888,48,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell12_B,0.0097212096210132,49,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell28_B,0.0096924894944943,50,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell26_B,0.0096872787445146,51,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell4_B,0.0096648105866488,52,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell26_A,0.0096578461562023,53,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell41_C,0.0096419345094815,54,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell4_C,0.0096406418337046,55,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell17_B,0.0095543464123701,56,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell24_C,0.009528259134858,57,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell25_B,0.0095252360616794,58,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell13_B,0.0094655997499371,59,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell23_A,0.0094331245306714,60,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell38_C,0.0094077627534692,61,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell22_C,0.0092621169364324,62,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell20_A,0.0092517820494754,63,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell2_B,0.0092201738915558,64,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell31_A,0.0092084606471422,65,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell1_C,0.0091643224748836,66,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell3_B,0.0091423423300632,67,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell16_B,0.0091345844127565,68,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell3_A,0.0090871614656672,69,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell22_A,0.0090125438984873,70,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell25_C,0.0089885530281609,71,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell33_C,0.0089797781065687,72,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell22_B,0.0089747592090458,73,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell11_A,0.0089464898426682,74,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell19_A,0.0089223928015647,75,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell2_C,0.0088897061720675,76,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell14_A,0.0088143072252213,77,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell21_A,0.0087839833611752,78,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell6_A,0.0086652518361245,79,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell3_C,0.0086505937496312,80,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell1_B,0.00863043247786,81,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell8_C,0.0086066120395705,82,101,C,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell6_B,0.0085542195550563,83,101,B,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell12_A,0.0085359078899803,84,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell4_A,0.0085177573437151,85,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell2_A,0.0084269142740963,86,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell29_A,0.0083146768615762,87,101,A,2024Dec
stage1_MIL_Control_vs_Liver,Liver,7,1,all,2024Dec_Control-S3,0,S3_Cell17_A,0.0082952187383724,88,101,A,2024Dec
